time_index,cell_id,station_m,center_x_m,center_y_m,length_m,width_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,manning_n,slope,habitat_type,hydraulic_source,cross_section_source,date
4,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,13.507135824384001,12.6240085480287,0.6922185937573497,0.7051319547979934,19.155472578538202,27.672577349537306,0.6894612980799334,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,13.507135824384001,10.891380411413662,0.594827212387374,0.6382727137400833,21.162013561940174,35.57674081016769,0.5937604629615727,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,13.507135824384001,9.286750920305101,0.5729990523745647,0.6226939464591469,21.691451958366137,37.85599970623794,0.5721547514948417,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,13.507135824384001,7.968479271565488,0.7215809981599246,0.7244632714643894,18.64433485645371,25.83817326675439,0.7180047125477632,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,13.507135824384001,6.44118936345681,0.745486155595897,0.7399178870957656,18.254911875965785,24.487258065005783,0.741101307166026,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,13.507135824384001,5.173573092662516,0.9155628139499651,0.8421525719757562,16.038822742885174,17.517992756487907,0.8998875304401592,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,13.507135824384001,3.1896188382781863,0.6790564241538639,0.6963488444856463,19.397082268960986,28.564757771242142,0.67661147369667,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
4,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,13.507135824384001,1.715493408752312,0.7341003737607249,0.7325888811052103,18.4375386697197,25.11582792863322,0.7301177943258105,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05
5,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,13.110699972096,18.93770816460621,0.7149952802397671,0.7200231393107307,18.20872032619217,25.46690982363694,0.71141437205376,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,13.110699972096,17.296161034045646,0.6723910592402603,0.6917719403365727,18.95234427363035,28.186490604209915,0.6699531381663153,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,13.110699972096,15.784930255455011,0.7059977648260714,0.7141236855450844,18.359144553633893,26.004536371523535,0.7026895797221097,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,13.110699972096,14.266100783104722,0.7348955973505047,0.7329410143514329,17.88779685592767,24.340596025364647,0.730644252831415,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,13.110699972096,12.609260545151955,0.6835842662437989,0.6992685526877738,18.74916285267297,27.427727316921775,0.6808809220145313,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,13.110699972096,10.87883058450224,0.5872336793381712,0.6328353260824254,20.71739587177907,35.27964522594848,0.586189248937212,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,13.110699972096,9.274692443866185,0.5656400854625885,0.6173563662909477,21.23684258877018,37.544797716028896,0.564813745981861,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,13.110699972096,7.953066258885141,0.7126334057961389,0.7184780598372986,18.247877986789124,25.60626240416415,0.7091258433592045,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,13.110699972096,6.425234639597418,0.7362836926957547,0.7338353525819343,17.865996678910562,24.265098977675045,0.7319819256039124,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,13.110699972096,5.153753084431829,0.9045426644955394,0.835433667945729,15.693286582924367,17.349415565352533,0.8891397430729037,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,13.110699972096,3.1751687883710407,0.6705626382372822,0.6905407998644796,18.98613372977963,28.313736326987673,0.6681659305555918,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
5,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,13.110699972096,1.6997967355953283,0.7250192945846204,0.7265524849467823,18.04508310649618,24.889107422768113,0.7211126777871999,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06
6,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,9.457826761728,18.780954248431676,0.6226598494720944,0.6567890888606849,14.400097264304815,23.1267477363661,0.619784770768953,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,9.457826761728,17.14942459662857,0.5847956850291768,0.6304299926801729,15.002184019703051,25.65371873247416,0.5828503302588168,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,9.457826761728,15.630292940007303,0.6146622664222035,0.6512845582621568,14.521804089697167,23.62566385313513,0.6120094837585232,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,9.457826761728,14.104662216131027,0.6403492995960086,0.6688442008279858,14.140552837297271,22.08256157415716,0.6369267508948424,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,9.457826761728,12.459891459032411,0.5947409160109224,0.637426570663004,14.837515718697869,24.947864388105053,0.5925801529056601,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,9.457826761728,10.75204366303952,0.5091572682964887,0.5754801271344665,16.43467135663242,32.278182754060786,0.5083357209836264,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,9.457826761728,9.152943829612568,0.4899925199018602,0.5610594124639984,16.857085990576593,34.402741482569716,0.4893452098392868,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,9.457826761728,7.796868048504408,0.6205604367162182,0.6553473843807028,14.431776165041933,23.256036497282494,0.6177451667918961,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,9.457826761728,6.2634691479343685,0.6415832109501877,0.6696789068970902,14.122927666260495,22.012620382232843,0.638119435492486,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,9.457826761728,4.952224535221862,0.7911313241607258,0.7646023348312531,12.369602250580797,15.63533369596145,0.7784944393068431,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,9.457826761728,3.0288615119534175,0.5831707527198956,0.6292818699640168,15.029555455441315,25.772135151400853,0.5812588173537352,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
6,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,9.457826761728,1.5406836491814209,0.6315701159151401,0.6628820141525061,14.267737787123128,22.59090072121175,0.6284292349454682,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07
7,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,5.8899040911360006,18.591392948370558,0.5066996024927714,0.5727036093632314,10.284384443961814,20.29680779966377,0.5046607792418396,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,5.8899040911360006,16.972378156184654,0.47486118499307045,0.5488780508281801,10.730806382672728,22.59777535371589,0.4734955123119911,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,5.8899040911360006,15.44337795007418,0.49997204144706653,0.5677266207455951,10.374542739251496,20.7502457721926,0.49809472152591033,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,5.8899040911360006,13.909235768456181,0.5215801667542377,0.5836137101654235,10.092127701157887,19.34914006404921,0.5191424035185991,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,5.8899040911360006,12.279561764276908,0.483220573889723,0.5551999641106766,10.608617564611144,21.953985690667558,0.4816995196008835,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,5.8899040911360006,10.599850948917688,0.4113764194082927,0.4992995039697333,11.796334753605196,28.675281802910746,0.41081294119157646,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,5.8899040911360006,9.007012648210601,0.3953264291995668,0.48630863188572127,12.111452902444228,30.63658791284653,0.3948854066473481,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,5.8899040911360006,7.608001614963093,0.5049334818094072,0.5713999412774854,10.307848611198445,20.4142703594555,0.50293814112229,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,5.8899040911360006,6.067633590925301,0.5226185222138605,0.5843689787098406,10.079084115894766,19.2857384258002,0.5201506517026949,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,5.8899040911360006,4.706527826554534,0.6485342176626341,0.6704673009442974,8.784774563711848,13.545583755584762,0.6392466376468435,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,5.8899040911360006,2.8523512169500527,0.4734955824608841,0.5478408202314212,10.751123088359794,22.705857217259158,0.4721539799994295,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
7,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,5.8899040911360006,1.3481717196430079,0.5141960451237125,0.5782141929394352,10.186370661698607,19.810285898344137,0.5119637241975388,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-08
8,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,7.334063267328,18.673999145427175,0.5579167403313291,0.6105632933278906,12.011962310006393,21.530026689776093,0.5555167391914657,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
