time_index,cell_id,station_m,center_x_m,center_y_m,length_m,width_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,manning_n,slope,habitat_type,hydraulic_source,cross_section_source,date,reach_id
3,gis-hydro-004,7941.138,255807.002,4378156.965,2268.897,32.878,74596.156,11.609907102720001,15.608217747989244,0.6929700878803517,0.704973783695099,16.468565741362777,23.765189911351904,0.6892292255815736,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
3,gis-hydro-005,10210.035,258074.8,4378762.19,2268.897,26.788,60778.296,11.609907102720001,13.447373027256258,0.7555781389863409,0.745276968668909,15.577976498395898,20.61729382389862,0.749167196360615,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
3,gis-hydro-006,12478.931,258880.473,4379286.124,2268.897,38.08,86398.688,11.609907102720001,10.999060011268044,0.6509827090007674,0.6768876991128213,17.15189553294704,26.34769755908651,0.648450730895041,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
3,gis-hydro-007,14747.828,261459.085,4378545.73,2268.897,44.335,100591.984,11.609907102720001,8.661236786487658,0.6098704866237733,0.6485693267238738,17.900795835296847,29.351798829281236,0.6081862076548924,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
3,gis-hydro-008,17016.724,264315.053,4377788.126,2268.897,43.698,99146.571,11.609907102720001,6.398690406992007,0.6136831432187032,0.6512295749527972,17.827671760087856,29.050287525552037,0.611931978183106,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
3,gis-hydro-009,19285.621,264591.542,4377571.85,2268.897,36.727,83329.15,11.609907102720001,4.2094949818670475,0.6611089156994809,0.6837388572671661,16.980031161492864,25.684166040216354,0.6583206076461092,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
3,gis-hydro-010,21554.518,266790.391,4377983.368,2268.897,27.565,62542.0,11.609907102720001,2.087172928920818,0.7465367007042386,0.7395761222217475,15.698055621161599,21.027841774360162,0.7405878811113469,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,truckee_reno
4,gis-hydro-001,1134.448,250314.845,4377153.067,2268.897,36.272,82297.529,10.845352244736,22.23236863312236,0.5843662786214745,0.6304584664162998,17.20232627913458,29.437575213468904,0.5828898093505136,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-002,3403.345,251572.223,4376973.214,2268.897,41.07,93184.373,10.845352244736,20.009506462144056,0.6121446581435842,0.6499801204649271,16.68566761238541,27.25771987129165,0.6101717273834663,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-003,5672.241,255046.34,4377568.3,2268.897,31.733,71998.52,10.845352244736,17.861052411816534,0.6835675467033168,0.6984187479874179,15.528438026596877,22.716757256085124,0.6796401133729877,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-004,7941.138,255807.002,4378156.965,2268.897,32.878,74596.156,10.845352244736,15.574727671884208,0.6733347392073046,0.691638877626558,15.680657342388173,23.288056340073155,0.669759621301782,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-005,10210.035,258074.8,4378762.19,2268.897,26.788,60778.296,10.845352244736,13.410662011638312,0.7344264155021436,0.7313651057691878,14.828916719139587,20.191153812190603,0.7282890794359443,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-006,12478.931,258880.473,4379286.124,2268.897,38.08,86398.688,10.845352244736,10.967730631239442,0.6323684617059194,0.6639522409538872,16.33453669672791,25.83072636586393,0.6299517550029677,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-007,14747.828,261459.085,4378545.73,2268.897,44.335,100591.984,10.845352244736,8.632015537079297,0.5922564624726047,0.6360424720270188,17.051301951853453,28.79040252370767,0.5906510887511374,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-008,17016.724,264315.053,4377788.126,2268.897,43.698,99146.571,10.845352244736,6.369273854270393,0.5959762248118619,0.6386642258680761,16.981305364324946,28.49325972640203,0.5943068740077009,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-009,19285.621,264591.542,4377571.85,2268.897,36.727,83329.15,10.845352244736,4.177645671250752,0.6422487098050288,0.6707049197233753,16.170080054294285,25.177286941071678,0.6395864891501399,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
4,gis-hydro-010,21554.518,266790.391,4377983.368,2268.897,27.565,62542.0,10.845352244736,2.0509281615295243,0.7256043295456555,0.7257449183544601,14.943752233672598,20.59490499874743,0.7199107087243188,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,truckee_reno
5,gis-hydro-001,1134.448,250314.845,4377153.067,2268.897,36.272,82297.529,10.901985937920001,22.23453941803379,0.5856828068863409,0.6314034469485728,17.26627561285385,29.48059155884456,0.5842008453011251,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-002,3403.345,251572.223,4376973.214,2268.897,41.07,93184.373,10.901985937920001,20.011787482021173,0.6135136542394436,0.6509468586874917,16.747889312964418,27.298315526043716,0.6115335363420481,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-003,5672.241,255046.34,4377568.3,2268.897,31.733,71998.52,10.901985937920001,17.86361749252131,0.6850709138261,0.6994391668396222,15.586753580272081,22.752029411408728,0.6811298632413422,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-004,7941.138,255807.002,4378156.965,2268.897,32.878,74596.156,10.901985937920001,15.577251939544826,0.6748188468181816,0.6926518781184224,15.739488020353122,23.324019615880495,0.6712312499328796,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-005,10210.035,258074.8,4378762.19,2268.897,26.788,60778.296,10.901985937920001,13.41343014787726,0.7360254357051004,0.7324214687273651,14.884853057165273,20.22328622774541,0.7298674839570538,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-006,12478.931,258880.473,4379286.124,2268.897,38.08,86398.688,10.901985937920001,10.97009201691128,0.6337755790168577,0.6649344881987203,16.395579010276673,25.86969197473696,0.6313501961572292,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-007,14747.828,261459.085,4378545.73,2268.897,44.335,100591.984,10.901985937920001,8.634217614250693,0.5935879083020509,0.6369936872185733,17.11474722068819,28.832708654131217,0.5919765987699325,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-008,17016.724,264315.053,4377788.126,2268.897,43.698,99146.571,10.901985937920001,6.371490689271596,0.5973146991597913,0.6396183651746093,17.04451674858315,28.535237409289785,0.5956391933870571,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-009,19285.621,264591.542,4377571.85,2268.897,36.727,83329.15,10.901985937920001,4.180046350484863,0.6436744326859601,0.6716946442433014,16.230568505130258,25.215493549126144,0.6410027206395984,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
5,gis-hydro-010,21554.518,266790.391,4377983.368,2268.897,27.565,62542.0,10.901985937920001,2.053661052343785,0.7271867623556636,0.7267951636881483,15.000080466410203,20.627548853912902,0.7214739143820207,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,truckee_reno
6,gis-hydro-001,1134.448,250314.845,4377153.067,2268.897,36.272,82297.529,10.788718551552,22.23019172305258,0.5830453562345257,0.6295096171270369,17.13829027869292,29.394437491753507,0.5815743930640518,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-002,3403.345,251572.223,4376973.214,2268.897,41.07,93184.373,10.788718551552,20.007218955409748,0.6107710843314377,0.6490094229289826,16.623361958078302,27.217008768963858,0.6088053592153312,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-003,5672.241,255046.34,4377568.3,2268.897,31.733,71998.52,10.788718551552,17.85847991081107,0.6820591408143564,0.6973941445276274,15.470044645785814,22.68138306498625,0.6781453616984399,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-004,7941.138,255807.002,4378156.965,2268.897,32.878,74596.156,10.788718551552,15.572196121306956,0.671845660091026,0.6906217204783422,15.621748102679796,23.25198930445314,0.6682830547977924,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-005,10210.035,258074.8,4378762.19,2268.897,26.788,60778.296,10.788718551552,13.407885774057009,0.7328220272814422,0.7303044195816704,14.772906013264912,20.158927356575404,0.7267053645906639,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-006,12478.931,258880.473,4379286.124,2268.897,38.08,86398.688,10.788718551552,10.965362493839043,0.6309566340386611,0.662965970559378,16.273412257417995,25.791649345620257,0.6285486262114552,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-007,14747.828,261459.085,4378545.73,2268.897,44.335,100591.984,10.788718551552,8.629807232287252,0.5909205702020177,0.6350873619982508,16.987770812516523,28.747976748734473,0.5893211473037111,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-008,17016.724,264315.053,4377788.126,2268.897,43.698,99146.571,10.788718551552,6.367050743264691,0.5946332794048762,0.6377061795303461,16.918008477662248,28.451163201955687,0.5929700991902849,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-009,19285.621,264591.542,4377571.85,2268.897,36.727,83329.15,10.788718551552,4.175238110475709,0.6408182120624386,0.669711141463869,16.109510330035405,25.13897081387219,0.6381655078449869,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
6,gis-hydro-010,21554.518,266790.391,4377983.368,2268.897,27.565,62542.0,10.788718551552,2.0481872874144678,0.7240165853467322,0.7246903736198176,14.8873490586918,20.56216578458936,0.718342245225507,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,truckee_reno
