time_index,cell_id,station_m,center_x_m,center_y_m,length_m,width_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,manning_n,slope,habitat_type,hydraulic_source,cross_section_source,date,reach_id
1,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,14.384958068736001,17.341930904406176,0.6992048316915652,0.7099995964266502,20.260515838507388,28.976510058564287,0.6966119425847829,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,14.384958068736001,15.833117333909593,0.733949590345434,0.7328015271567367,19.630087459764866,26.74582521467986,0.7304357146860538,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,14.384958068736001,14.316372144566008,0.7638278535522546,0.7519932327304689,19.129105745412858,25.043739445283542,0.7593168769582445,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,14.384958068736001,12.655831898855032,0.7107752480818753,0.7176506471171238,20.044513478141283,28.20091657979672,0.7079013607598085,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,14.384958068736001,10.9184771273381,0.6111488629043051,0.6498821697894782,22.134717241736055,36.21820899174601,0.6100337985587039,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,14.384958068736001,9.31279089821966,0.5888172760991829,0.634090466394073,22.68597121565312,38.52803261131183,0.5879340751217544,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,14.384958068736001,8.001731814007515,0.7408103898673182,0.7372425767339915,19.511838467688385,26.33850541861734,0.7370856536846474,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,14.384958068736001,6.4756061565775935,0.7652630403942366,0.7529053484480456,19.105931573454136,24.966489383325545,0.7606987825892073,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,14.384958068736001,5.216294711637887,0.939245334001206,0.8565033580663156,16.794981517891763,17.881357415261004,0.9229829028333935,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,14.384958068736001,3.2208068917544894,0.6973142731238265,0.7087439591416925,20.296410125536113,29.10654622715854,0.6947650292938311,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
1,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,14.384958068736001,1.7493555948377701,0.7536164964882002,0.7454776649332913,19.29629651617159,25.604928509515084,0.7494698560033373,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,boise_glenwood
2,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,16.70693948928,19.069641173725927,0.7908645949869421,0.7699556111402482,21.698574888672137,27.43652330147666,0.786684543180612,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,16.70693948928,17.419853037667664,0.744383680757244,0.7402005076559552,22.570829547506033,30.32149969293424,0.741525976588662,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,16.70693948928,15.915121110626687,0.7810479008633006,0.7637433460966725,21.875070433890606,28.00733528598164,0.7771829406624773,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,16.70693948928,14.401887808715907,0.8125765161305046,0.7835584405303041,21.32188057086453,26.23984344563572,0.8076228170366562,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,16.70693948928,12.735112964135487,0.7565933953856228,0.7481002066924559,22.332488802730975,29.51716065582159,0.7534281743736524,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,16.70693948928,10.986077366567114,0.6514576006795353,0.6781193199052992,24.637167824112666,37.81852847892732,0.6502213543182951,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,16.70693948928,9.377778374914657,0.6278864658287358,0.6618101411986685,25.24430867592999,40.205212327057396,0.6269055953776014,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,16.70693948928,8.084541913160024,0.7882876857064204,0.7683286171063871,21.744523264277507,27.58450202706294,0.7841923507431424,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,16.70693948928,6.561290633733674,0.8140910288047111,0.7845001006077809,21.296287248830847,26.159589646994533,0.809079193556134,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,16.70693948928,5.322491248922616,0.9977257189314027,0.8914227955397179,18.74188047789901,18.784601942477924,0.9800036390785405,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,16.70693948928,3.298507006162515,0.7423886465793788,0.7389040652042588,22.61043114529573,30.456326682089347,0.739578724203163,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
2,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,16.70693948928,1.8336702597234775,0.8018007809877064,0.7768318112727846,21.506507904081385,26.822757490443422,0.797244724391972,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,boise_glenwood
3,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,13.761987443712,18.962984896898952,0.7296477918598341,0.7297997767163807,18.857209720770122,25.844263398240514,0.7259523641031966,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,13.761987443712,17.319850317846083,0.6862962666931345,0.7012511537033836,19.624905244053355,28.59538394200284,0.6837781995836624,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,13.761987443712,15.809870562701759,0.7204919243369734,0.7238392951987216,19.012490113477202,26.388207100271508,0.7170773453665884,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,13.761987443712,14.292121855936198,0.749898268870747,0.7428511999658381,18.525900536130088,24.704551677426565,0.7455126039563568,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,13.761987443712,12.633363033633232,0.6976837513909189,0.708830476652727,19.41506170657265,27.82788285934182,0.6948922075037905,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,13.761987443712,10.899343162980063,0.5996338807807255,0.6417025809239801,21.44605281764065,35.7652452688594,0.598552950605049,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,13.761987443712,9.294402551063154,0.5776573598087026,0.6260608837905963,21.98186757873709,38.05347098151164,0.5768016440473559,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,13.761987443712,7.978254672310462,0.7272443526014711,0.728238715473937,18.89763226163513,25.98525817909102,0.7236244515621926,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,13.761987443712,6.451307645999724,0.7513107871773439,0.7437547781329823,18.503393656519645,24.628148526971692,0.7468732196194896,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,13.761987443712,5.186137995282912,0.9225380435232654,0.8463911996206317,16.25960601891936,17.62486233827528,0.9066900825664042,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,13.761987443712,3.1987897430471297,0.6844356084225958,0.7000072847086007,19.659777468517124,28.724071668080796,0.6819600135288044,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
3,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,13.761987443712,1.7254483549541288,0.7398481936704028,0.7363966424035018,18.68828108557731,25.259615750177538,0.7358174085369475,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,boise_glenwood
4,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,13.507135824384001,18.953175262523146,0.7239683296140837,0.7260181472567933,18.60440524168677,25.697816438467655,0.7203173635756931,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,13.507135824384001,17.310652928894417,0.6809045927787276,0.69758778259098,19.36263243346351,28.43663068043918,0.678417658776723,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,13.507135824384001,15.80019133116775,0.7148738282809471,0.7200812857475726,18.757793171032336,26.2393060550826,0.7115005579410576,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,13.507135824384001,14.282023703688333,0.7440831026698931,0.7390178848737549,18.277143355862627,24.563309246347913,0.7397495826038409,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,13.507135824384001,12.6240085480287,0.6922185937573497,0.7051319547979934,19.155472578538202,27.672577349537306,0.6894612980799334,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,13.507135824384001,10.891380411413662,0.594827212387374,0.6382727137400833,21.162013561940174,35.57674081016769,0.5937604629615727,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,13.507135824384001,9.286750920305101,0.5729990523745647,0.6226939464591469,21.691451958366137,37.85599970623794,0.5721547514948417,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,13.507135824384001,7.968479271565488,0.7215809981599246,0.7244632714643894,18.64433485645371,25.83817326675439,0.7180047125477632,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,13.507135824384001,6.44118936345681,0.745486155595897,0.7399178870957656,18.254911875965785,24.487258065005783,0.741101307166026,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,13.507135824384001,5.173573092662516,0.9155628139499651,0.8421525719757562,16.038822742885174,17.517992756487907,0.8998875304401592,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,13.507135824384001,3.1896188382781863,0.6790564241538639,0.6963488444856463,19.397082268960986,28.564757771242142,0.67661147369667,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
4,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,13.507135824384001,1.715493408752312,0.7341003737607249,0.7325888811052103,18.4375386697197,25.11582792863322,0.7301177943258105,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,boise_glenwood
5,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,13.110699972096,18.93770816460621,0.7149952802397671,0.7200231393107307,18.20872032619217,25.46690982363694,0.71141437205376,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,13.110699972096,17.296161034045646,0.6723910592402603,0.6917719403365727,18.95234427363035,28.186490604209915,0.6699531381663153,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,13.110699972096,15.784930255455011,0.7059977648260714,0.7141236855450844,18.359144553633893,26.004536371523535,0.7026895797221097,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,13.110699972096,14.266100783104722,0.7348955973505047,0.7329410143514329,17.88779685592767,24.340596025364647,0.730644252831415,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,13.110699972096,12.609260545151955,0.6835842662437989,0.6992685526877738,18.74916285267297,27.427727316921775,0.6808809220145313,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,13.110699972096,10.87883058450224,0.5872336793381712,0.6328353260824254,20.71739587177907,35.27964522594848,0.586189248937212,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,13.110699972096,9.274692443866185,0.5656400854625885,0.6173563662909477,21.23684258877018,37.544797716028896,0.564813745981861,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,13.110699972096,7.953066258885141,0.7126334057961389,0.7184780598372986,18.247877986789124,25.60626240416415,0.7091258433592045,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,13.110699972096,6.425234639597418,0.7362836926957547,0.7338353525819343,17.865996678910562,24.265098977675045,0.7319819256039124,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,13.110699972096,5.153753084431829,0.9045426644955394,0.835433667945729,15.693286582924367,17.349415565352533,0.8891397430729037,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,13.110699972096,3.1751687883710407,0.6705626382372822,0.6905407998644796,18.98613372977963,28.313736326987673,0.6681659305555918,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
5,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,13.110699972096,1.6997967355953283,0.7250192945846204,0.7265524849467823,18.04508310649618,24.889107422768113,0.7211126777871999,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,boise_glenwood
6,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,9.457826761728,18.780954248431676,0.6226598494720944,0.6567890888606849,14.400097264304815,23.1267477363661,0.619784770768953,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,9.457826761728,17.14942459662857,0.5847956850291768,0.6304299926801729,15.002184019703051,25.65371873247416,0.5828503302588168,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,9.457826761728,15.630292940007303,0.6146622664222035,0.6512845582621568,14.521804089697167,23.62566385313513,0.6120094837585232,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,9.457826761728,14.104662216131027,0.6403492995960086,0.6688442008279858,14.140552837297271,22.08256157415716,0.6369267508948424,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,9.457826761728,12.459891459032411,0.5947409160109224,0.637426570663004,14.837515718697869,24.947864388105053,0.5925801529056601,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,9.457826761728,10.75204366303952,0.5091572682964887,0.5754801271344665,16.43467135663242,32.278182754060786,0.5083357209836264,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,9.457826761728,9.152943829612568,0.4899925199018602,0.5610594124639984,16.857085990576593,34.402741482569716,0.4893452098392868,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,9.457826761728,7.796868048504408,0.6205604367162182,0.6553473843807028,14.431776165041933,23.256036497282494,0.6177451667918961,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,9.457826761728,6.2634691479343685,0.6415832109501877,0.6696789068970902,14.122927666260495,22.012620382232843,0.638119435492486,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,9.457826761728,4.952224535221862,0.7911313241607258,0.7646023348312531,12.369602250580797,15.63533369596145,0.7784944393068431,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,9.457826761728,3.0288615119534175,0.5831707527198956,0.6292818699640168,15.029555455441315,25.772135151400853,0.5812588173537352,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
6,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,9.457826761728,1.5406836491814209,0.6315701159151401,0.6628820141525061,14.267737787123128,22.59090072121175,0.6284292349454682,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-07,boise_glenwood
