fish_id,species,age_days,length_mm,mass_g,cell_id,alive
133,rainbow_trout,212,113.962,17.02055,gis-hydro-008,True
134,rainbow_trout,309,123.477,21.64972,gis-hydro-004,True
135,rainbow_trout,105,121.349,20.54985,gis-hydro-010,True
136,rainbow_trout,442,114.587,17.30236,gis-hydro-005,True
137,rainbow_trout,512,101.348,11.97131,gis-hydro-010,True
138,rainbow_trout,283,80.397,5.97598,gis-hydro-007,True
139,rainbow_trout,492,101.714,12.10165,gis-hydro-009,True
140,rainbow_trout,484,82.76,6.51872,gis-hydro-007,True
141,rainbow_trout,430,83.022,6.58084,gis-hydro-008,True
142,rainbow_trout,342,120.429,20.08605,gis-hydro-005,True
143,rainbow_trout,404,103.321,12.68433,gis-hydro-006,True
144,rainbow_trout,207,118.22,19.00093,gis-hydro-010,True
145,rainbow_trout,178,122.898,21.34699,gis-hydro-008,True
146,rainbow_trout,385,128.619,24.46898,gis-hydro-010,True
147,rainbow_trout,444,136.428,29.2014,gis-hydro-003,True
148,rainbow_trout,323,90.523,8.53036,gis-hydro-002,True
149,rainbow_trout,489,120.632,20.18784,gis-hydro-003,True
150,rainbow_trout,529,126.054,23.03399,gis-hydro-007,True
151,rainbow_trout,424,160.609,47.64373,gis-hydro-010,True
152,rainbow_trout,299,110.431,15.48709,gis-hydro-004,True
153,rainbow_trout,391,135.658,28.71037,gis-hydro-010,True
154,rainbow_trout,414,150.313,39.05622,gis-hydro-009,True
155,rainbow_trout,372,63.285,2.91469,gis-hydro-008,True
156,rainbow_trout,406,139.531,31.23981,gis-hydro-004,True
157,rainbow_trout,227,121.895,20.82859,gis-hydro-004,True
158,rainbow_trout,245,113.534,16.8296,gis-hydro-001,True
159,rainbow_trout,455,104.311,13.05233,gis-hydro-003,True
160,rainbow_trout,408,107.705,14.36841,gis-hydro-006,True
161,rainbow_trout,237,139.663,31.32848,gis-hydro-005,True
162,rainbow_trout,283,121.612,20.68355,gis-hydro-010,True
163,rainbow_trout,454,93.593,9.42829,gis-hydro-007,True
164,rainbow_trout,444,121.811,20.78542,gis-hydro-008,True
165,rainbow_trout,402,117.4,18.60812,gis-hydro-003,True
166,rainbow_trout,379,106.141,13.7515,gis-hydro-010,True
167,rainbow_trout,186,112.188,16.23825,gis-hydro-008,True
168,rainbow_trout,259,98.273,10.91441,gis-hydro-006,True
169,rainbow_trout,403,101.865,12.15555,gis-hydro-005,True
170,rainbow_trout,90,121.39,20.5705,gis-hydro-004,True
171,rainbow_trout,348,117.854,18.82503,gis-hydro-004,True
172,rainbow_trout,229,131.048,25.88135,gis-hydro-004,True
173,rainbow_trout,430,111.914,16.11944,gis-hydro-004,True
174,rainbow_trout,114,87.074,7.59204,gis-hydro-001,True
175,rainbow_trout,234,111.886,16.10734,gis-hydro-010,True
176,rainbow_trout,485,121.256,20.50238,gis-hydro-003,True
177,rainbow_trout,461,104.153,12.99301,gis-hydro-008,True
178,rainbow_trout,394,118.313,19.04558,gis-hydro-005,True
179,rainbow_trout,271,106.828,14.02023,gis-hydro-010,True
180,rainbow_trout,387,111.035,15.74246,gis-hydro-006,True
181,rainbow_trout,562,90.624,8.55907,gis-hydro-007,True
182,rainbow_trout,329,80.756,6.05657,gis-hydro-007,True
183,rainbow_trout,438,165.798,52.41227,gis-hydro-004,True
184,rainbow_trout,464,158.756,46.01381,gis-hydro-008,True
185,rainbow_trout,383,56.16,2.03695,gis-hydro-001,True
186,rainbow_trout,350,93.336,9.35081,gis-hydro-005,True
187,rainbow_trout,318,78.967,5.66287,gis-hydro-001,True
188,rainbow_trout,304,103.67,12.8132,gis-hydro-003,True
189,rainbow_trout,251,145.254,35.24349,gis-hydro-005,True
190,rainbow_trout,367,128.183,24.22064,gis-hydro-010,True
191,rainbow_trout,348,141.37,32.49171,gis-hydro-009,True
192,rainbow_trout,381,100.864,11.80067,gis-hydro-003,True
193,rainbow_trout,452,135.973,28.91072,gis-hydro-008,True
194,rainbow_trout,243,110.018,15.31382,gis-hydro-009,True
195,rainbow_trout,122,114.42,17.22665,gis-hydro-010,True
196,rainbow_trout,420,138.761,30.72574,gis-hydro-002,True
197,rainbow_trout,413,79.745,5.83198,gis-hydro-002,True
198,rainbow_trout,352,109.188,14.97021,gis-hydro-004,True
199,rainbow_trout,528,116.594,18.22757,gis-hydro-010,True
200,rainbow_trout,168,123.414,21.61669,gis-hydro-007,True
201,rainbow_trout,472,65.577,3.24309,gis-hydro-006,True
202,rainbow_trout,417,108.971,14.88079,gis-hydro-008,True
203,rainbow_trout,327,95.362,9.97295,gis-hydro-007,True
204,rainbow_trout,396,109.136,14.94846,gis-hydro-005,True
205,rainbow_trout,428,89.46,8.23348,gis-hydro-003,True
206,rainbow_trout,450,62.073,2.75046,gis-hydro-002,True
207,rainbow_trout,262,105.387,13.4604,gis-hydro-001,True
208,rainbow_trout,343,144.921,35.00221,gis-hydro-007,True
209,rainbow_trout,344,95.24,9.9347,gis-hydro-004,True
210,rainbow_trout,312,134.43,27.93757,gis-hydro-009,True
211,rainbow_trout,351,118.43,19.10205,gis-hydro-009,True
212,rainbow_trout,337,93.474,9.39228,gis-hydro-001,True
213,rainbow_trout,316,138.494,30.54852,gis-hydro-009,True
214,rainbow_trout,438,105.072,13.34018,gis-hydro-002,True
215,rainbow_trout,243,116.281,18.08088,gis-hydro-008,True
216,rainbow_trout,180,80.706,6.04535,gis-hydro-004,True
217,rainbow_trout,483,131.227,25.9874,gis-hydro-004,True
218,rainbow_trout,358,111.934,16.12803,gis-hydro-003,True
219,rainbow_trout,337,94.309,9.64627,gis-hydro-003,True
